customerId,merchantName,transactionDate,transAmtNunique,transAmtCnt
570884863,EZ Putt Putt #40513,2016-06-13,1,2
570884863,EZ Putt Putt #551896,2016-01-24,1,2
570884863,EZ Putt Putt #551896,2016-02-01,1,2
570884863,EZ Putt Putt #69446,2016-07-01,1,2
570884863,EZ Putt Putt #755869,2016-12-08,1,2
570884863,EZ Putt Putt #804489,2016-04-20,1,2
570884863,EZ Putt Putt #982199,2016-12-29,1,2
570884863,Hardee's #186774,2016-01-23,1,2
570884863,Hardee's #325001,2016-04-24,1,2
570884863,Hardee's #754695,2016-05-14,1,2
570884863,Hardee's #754695,2016-08-12,1,2
570884863,Hardee's #862001,2016-05-16,1,2
570884863,In-N-Out #422833,2016-11-05,1,2
570884863,In-N-Out #887638,2016-03-21,1,2
570884863,KFC #140616,2016-03-21,1,2
570884863,KFC #22094,2016-11-26,1,2
570884863,KFC #586514,2016-04-25,1,2
570884863,KFC #765212,2016-01-09,1,2
570884863,KFC #834564,2016-10-21,1,2
570884863,KFC #916161,2016-10-26,1,2
570884863,KFC #992683,2016-11-08,1,2
570884863,Krispy Kreme #348894,2016-12-07,1,2
570884863,Krispy Kreme #491287,2016-11-17,1,2
570884863,Krispy Kreme #685312,2016-05-10,1,2
570884863,Krispy Kreme #720032,2016-07-20,1,2
570884863,Krispy Kreme #750265,2016-08-09,1,2
570884863,Krispy Kreme #922413,2016-03-14,1,2
570884863,McDonalds #908298,2016-09-17,1,2
570884863,McDonalds #927989,2016-03-02,1,2
570884863,Popeyes #498688,2016-10-07,1,3
570884863,Popeyes #644820,2016-11-17,1,3
570884863,Popeyes #870189,2016-04-22,1,2
570884863,Regal Cinemas #276341,2016-07-18,1,3
570884863,Regal Cinemas #276341,2016-07-30,1,2
570884863,Regal Cinemas #276341,2016-09-25,1,2
570884863,Regal Cinemas #276341,2016-10-02,1,2
570884863,Regal Cinemas #276341,2016-11-16,1,2
570884863,South Sandwitch Bar,2016-06-12,1,2
570884863,Subway #128055,2016-08-07,1,2
570884863,Subway #128055,2016-10-02,1,2
570884863,Subway #197429,2016-11-19,1,2
570884863,Subway #255819,2016-02-23,1,2
570884863,Taco Bell #264924,2016-03-04,1,3
570884863,Taco Bell #264924,2016-07-26,1,2
570884863,Taco Bell #727365,2016-02-14,1,2
570884863,Tim Hortons #549244,2016-01-29,1,2
570884863,Tim Hortons #726208,2016-02-12,1,2
570884863,Uptown Fries,2016-07-07,1,2
570884863,Wendys #245319,2016-11-08,1,2
570884863,Wendys #278181,2016-01-23,1,2
570884863,Wendys #425927,2016-09-24,1,2
570884863,Wendys #760583,2016-11-01,1,2
570884863,Wendys #822544,2016-01-07,1,2
571750534,EZ Putt Putt #240241,2016-02-02,1,2
571750534,EZ Putt Putt #755869,2016-03-17,1,2
572385652,Regal Cinemas #05791,2016-06-20,1,2
572968667,Dinosaur Sandwitch Bar #08794,2016-06-21,1,2
574161833,1st Restaurant,2016-12-20,1,2
574161833,Dinosaur Drive in,2016-01-31,1,2
574932949,Domino's Pizza #55586,2016-09-03,1,2
575697850,Quizno's #230127,2016-09-11,1,2
576589044,West End Beauty #72256,2016-09-27,1,2
578853132,AMC #74121,2016-11-17,1,3
578853132,EZ Putt Putt #40513,2016-08-22,1,2
578853132,EZ Putt Putt #503815,2016-06-19,1,3
578853132,EZ Putt Putt #551896,2016-12-25,1,2
578853132,EZ Putt Putt #69446,2016-08-03,1,2
578853132,EZ Putt Putt #755869,2016-02-10,1,2
578853132,EZ Putt Putt #982199,2016-07-25,1,2
578853132,Ray's Fries #61396,2016-12-20,1,2
578855516,53rd Beauty,2016-06-11,1,2
579390518,In-N-Out #552757,2016-07-04,1,3
579938703,Boston Cafe #592935,2016-10-28,1,2
581223497,Wendys #425927,2016-05-23,1,2
581648718,Universe Massage #357768,2016-04-30,1,2
581648718,Universe Massage #859227,2016-03-30,1,2
581775083,Arbys #854844,2016-01-02,1,2
581775083,Quizno's #135061,2016-11-01,1,2
581775083,Taco Bell #58110,2016-09-06,1,2
582676403,Best Bistro #44077,2016-08-08,1,2
584213380,AMC #692956,2016-02-15,1,2
584252323,NY BBQ,2016-06-27,1,2
585333246,34th Diner,2016-12-01,1,2
585333246,Downtown Pub,2016-01-14,1,2
585333246,Franks Pub #53336,2016-10-02,1,2
585333246,Ray's Fries #892291,2016-08-06,1,2
585568845,Hardee's #421386,2016-01-08,1,2
586563892,34th BBQ #192302,2016-02-16,1,2
586563892,AMC #145832,2016-06-01,1,2
586563892,AMC #706324,2016-01-14,1,2
586563892,AMC #79863,2016-08-31,1,2
586563892,Dinosaur Fries,2016-08-19,1,2
586563892,EZ Putt Putt #240241,2016-04-04,1,2
586563892,EZ Putt Putt #240241,2016-08-11,1,2
586563892,EZ Putt Putt #551896,2016-04-15,1,2
586563892,EZ Putt Putt #551896,2016-06-14,1,2
586563892,EZ Putt Putt #755869,2016-08-28,1,2
586563892,Franks Pub #632075,2016-06-03,1,2
586563892,Franks Pub #934222,2016-11-09,1,2
586563892,LES Pizza,2016-07-30,1,2
586563892,Regal Cinemas #05791,2016-08-18,1,3
587021864,Boston Pub,2016-07-13,1,2
587461231,Hardee's #245522,2016-12-02,1,2
588435773,AMC #706324,2016-02-26,1,2
588435773,EZ Putt Putt #503815,2016-04-26,1,2
588435773,Regal Cinemas #729464,2016-05-24,1,2
589281619,Uptown Steakhouse,2016-01-30,1,2
590331215,Dunkin' Donuts #164240,2016-04-25,1,2
590331215,Quizno's #961632,2016-06-09,1,3
590331215,Wendys #106537,2016-11-10,1,2
591586149,Arbys #759784,2016-05-21,1,2
591586149,Domino's Pizza #347016,2016-10-04,1,2
591833130,John's Bistro,2016-03-25,1,2
592841047,Subway #30503,2016-06-23,1,2
592932056,AMC #128743,2016-04-04,1,2
592932056,AMC #606218,2016-04-25,1,2
592932056,AMC #692956,2016-08-02,1,2
592932056,AMC #692956,2016-12-10,1,2
592932056,AMC #724446,2016-04-09,1,2
592932056,Convenient Auto Services,2016-10-03,1,2
592932056,Eazy Auto Body,2016-12-09,1,3
592932056,Eazy Repair,2016-04-16,1,2
592932056,Eazy Repair,2016-10-20,1,2
592932056,Regal Cinemas #729464,2016-07-02,1,2
592932056,Shell Tire,2016-07-10,1,2
592932056,Washington Auto Body,2016-01-30,1,2
592932056,Washington Auto Body,2016-08-06,1,2
592932056,Washington Tire,2016-03-21,1,3
593304547,Uptown Fries,2016-11-19,1,2
593440936,AMC #706324,2016-04-15,1,3
594590843,AMC #552863,2016-06-16,1,2
594674052,Seattle Times,2016-05-11,1,2
594736461,West End Beauty #02340,2016-05-05,1,2
596527681,Ray's Fries #61396,2016-08-21,1,2
597804951,McDonalds #815193,2016-10-16,1,2
598273720,Subway #813918,2016-11-15,1,2
598804701,Universe Massage #541885,2016-10-13,1,2
599847715,AMC #128743,2016-07-28,1,2
599847715,AMC #724446,2016-07-07,1,2
599847715,Convenient Tire,2016-12-19,1,3
599847715,Merchants Auto Services,2016-02-22,1,2
599847715,Regal Cinemas #729464,2016-09-06,1,2
599847715,westelm.com,2016-01-26,1,2
599847715,westelm.com,2016-05-09,1,2
601264054,Universe Massage #357768,2016-03-31,1,3
601648404,Universe Massage #859227,2016-03-31,1,2
601827864,AMC #145832,2016-03-27,1,2
601827864,AMC #692956,2016-02-21,1,2
601827864,EZ Putt Putt #240241,2016-04-21,1,2
601827864,EZ Putt Putt #503815,2016-07-29,1,2
602011715,Domino's Pizza #412367,2016-02-17,1,2
602011715,In-N-Out #722754,2016-09-09,1,3
603370980,Taco Bell #164602,2016-12-21,1,2
603370980,Universe Massage #126753,2016-03-05,1,2
603370980,Universe Massage #481601,2016-06-14,1,2
603370980,Universe Massage #733048,2016-01-14,1,2
603370980,West End Beauty #469474,2016-06-29,1,2
604033154,AMC #692956,2016-07-26,1,2
604344858,Dallas Journal,2016-08-31,1,3
604344858,EZ Putt Putt #982199,2016-04-16,1,2
604878742,1st Sandwitch Bar #758805,2016-11-08,1,3
604878742,Dinosaur Fries,2016-04-11,1,2
604878742,Franks Pub #632075,2016-05-24,1,2
605041288,Convenient Repair,2016-06-11,1,2
605109921,AMC #552863,2016-03-18,1,2
605427927,Cinnabon #124416,2016-08-18,1,2
605427927,Domino's Pizza #643011,2016-11-18,1,2
605949020,Arbys #182564,2016-11-30,1,2
607474043,Dallas Post,2016-09-12,1,3
609704745,Cinnabon #942860,2016-07-09,1,2
610159553,AMC #79863,2016-08-21,1,2
610865662,Dairy Queen #317459,2016-07-11,1,2
610865662,Hardee's #730023,2016-04-05,1,2
610865662,Wendys #848099,2016-02-07,1,2
611513879,Universe Massage #594526,2016-05-18,1,2
613709527,AMC #552863,2016-01-03,1,2
613709527,AMC #724446,2016-05-21,1,2
613709527,AMC #79863,2016-12-19,1,2
614045049,34th BBQ #436606,2016-11-11,1,3
614045049,South Sandwitch Bar,2016-04-12,1,2
614222214,Renaissance Hotel #151808,2016-05-13,1,3
614222214,Renaissance Hotel #475265,2016-09-18,1,2
614222214,Rodeway Inn #405343,2016-09-29,1,2
614394290,Golds Gym #466774,2016-05-30,1,3
614539156,Burger King #165434,2016-05-11,1,2
614539156,Quizno's #691365,2016-12-21,1,2
614767973,EZ Putt Putt #804489,2016-06-08,1,3
616121668,EZ Putt Putt #240241,2016-11-06,1,2
616385848,American Airlines,2016-04-05,1,2
617540437,Universe Massage #95463,2016-08-22,1,2
618793140,Arbys #50355,2016-01-16,1,2
618793140,Hyatt House #183448,2016-02-28,1,2
619177942,AMC #79863,2016-03-27,1,2
619177942,EZ Putt Putt #755869,2016-09-03,1,3
619177942,Regal Cinemas #276341,2016-02-03,1,2
620072020,AMC #552863,2016-11-04,1,2
620072020,Renaissance Hotel #356967,2016-05-08,1,2
620483081,1st Sandwitch Bar #772439,2016-03-23,1,2
620483081,34th Diner,2016-09-06,1,3
620702586,Subway #47890,2016-01-02,1,2
622054338,Domino's Pizza #71452,2016-12-05,1,2
622687377,In-N-Out #567597,2016-07-08,1,2
623776421,Universe Massage #524036,2016-02-13,1,2
623898208,WSC #496121,2016-11-12,1,2
624369904,Best Deli #109276,2016-10-15,1,2
624369904,South Restaurant,2016-05-11,1,2
628443748,Rodeway Inn #910148,2016-02-26,1,2
628652984,34th BBQ #493821,2016-11-11,1,2
629142196,EZ Putt Putt #551896,2016-07-17,1,2
629142196,EZ Putt Putt #982199,2016-12-12,1,2
631181020,AMC #191138,2016-06-06,1,2
631747753,Arbys #740782,2016-06-19,1,2
631747753,EZ Putt Putt #503815,2016-02-14,1,3
631747753,KFC #791382,2016-05-09,1,2
631747753,KFC #928167,2016-06-27,1,2
631747753,Wendys #123727,2016-07-03,1,2
631747753,Wendys #977675,2016-05-18,1,2
631747753,Wendys #998169,2016-10-13,1,2
631934942,AMC #191138,2016-01-06,1,2
631934942,Hardee's #584914,2016-01-17,1,2
631934942,Hardee's #862001,2016-10-31,1,2
632139839,EZ Putt Putt #551896,2016-09-21,1,2
632310916,AMC #552863,2016-11-27,1,2
632310916,Burger King #185621,2016-08-13,1,2
632310916,Domino's Pizza #01367,2016-01-15,1,3
632310916,Quizno's #637630,2016-04-04,1,2
632310916,Wendys #977675,2016-09-28,1,2
633416049,Dinosaur Drive in,2016-09-09,1,2
633416049,LES Pizza,2016-03-09,1,3
635437917,Dunkin' Donuts #62930,2016-06-13,1,2
638498773,Krispy Kreme #653472,2016-11-29,1,2
638590561,Renaissance Hotel #851139,2016-08-29,1,2
639488040,Dairy Queen #339690,2016-05-25,1,2
639551540,KFC #765212,2016-03-31,1,2
639551540,Krispy Kreme #80692,2016-08-17,1,2
640069213,Hilton Hotels #726456,2016-02-26,1,2
640316790,1st BBQ,2016-03-12,1,2
640360795,AMC #706324,2016-10-14,1,3
640419026,ikea.com,2016-09-05,1,2
640419026,williamssonoma.com,2016-07-13,1,2
640481917,AMC #724446,2016-12-21,1,2
642390977,EZ Putt Putt #69446,2016-12-23,1,2
642950223,KFC #31891,2016-11-30,1,3
644992932,AMC #606218,2016-02-17,1,2
646126950,Planet Fitness #943232,2016-12-26,1,2
647809433,AMC #128743,2016-08-10,1,3
649518673,South Steakhouse #879581,2016-12-14,1,2
650065254,AMC #724446,2016-07-04,1,2
650294692,Auntie Anne's #699530,2016-08-08,1,2
650294692,Hardee's #941387,2016-11-05,1,3
650959115,Regal Cinemas #276341,2016-07-13,1,2
652295244,Best Bistro #44077,2016-04-16,1,2
652722129,Auntie Anne's #967229,2016-04-07,1,2
652722129,NY BBQ,2016-05-28,1,2
652722129,Shake Shack #195162,2016-05-21,1,2
654142285,Domino's Pizza #718921,2016-09-29,1,2
654507597,Krispy Kreme #983881,2016-08-20,1,2
654563198,34th BBQ #538716,2016-05-16,1,2
654563198,LES Pizza,2016-11-02,1,2
654563198,Ray's Fries #312615,2016-09-28,1,2
654563198,South Sandwitch Bar,2016-01-16,1,2
655864583,1st Sandwitch Bar #396252,2016-04-23,1,3
655864583,Franks Pub #934222,2016-08-31,1,2
655864583,Hardee's #259223,2016-05-26,1,2
655864583,John's Bistro,2016-02-25,1,2
656626882,Dunkin' Donuts #610934,2016-01-31,1,2
656635924,Subway #439846,2016-03-25,1,2
657326011,Boston Diner,2016-06-22,1,2
657326011,Convenient Auto Services,2016-12-15,1,2
657326011,Eazy Auto Body,2016-03-19,1,2
657326011,Eazy Tire,2016-07-26,1,2
657326011,NY BBQ,2016-06-23,1,2
657326011,Ricks Repair,2016-06-11,1,2
657898776,AMC #606218,2016-01-14,1,2
657898776,Regal Cinemas #276341,2016-10-16,1,2
659637227,Auntie Anne's #15678,2016-12-27,1,3
659801417,Franks Pub #960098,2016-09-18,1,3
661151112,Regal Cinemas #05791,2016-12-08,1,2
661700376,Hardee's #867273,2016-09-19,1,3
661700376,Pizza Hut #829289,2016-07-17,1,2
661700376,Popeyes #797184,2016-09-05,1,2
661700376,Starbucks #242505,2016-01-27,1,2
661700376,Wendys #37511,2016-05-24,1,2
661753042,34th Bistro,2016-02-11,1,2
663253304,AMC #706324,2016-02-21,1,2
663436800,Wendys #79777,2016-12-14,1,2
667264330,Franks Pub #87366,2016-08-27,1,3
667794987,United Airlines,2016-10-22,1,3
668051983,Regal Cinemas #05791,2016-03-16,1,2
669108817,Auntie Anne's #09926,2016-02-21,1,3
669108817,Auntie Anne's #551484,2016-05-07,1,2
669108817,Burger King #521245,2016-02-11,1,2
672316951,Hilton Hotels #821221,2016-07-11,1,2
672316951,Renaissance Hotel #839209,2016-11-02,1,2
674016969,AMC #128743,2016-06-05,1,2
674016969,AMC #79863,2016-04-23,1,2
674016969,EZ Putt Putt #240241,2016-03-19,1,2
674434139,McDonalds #604303,2016-06-27,1,2
674434139,Quizno's #597887,2016-12-29,1,2
674537497,Burger King #925620,2016-10-08,1,2
674537497,Domino's Pizza #752478,2016-07-24,1,2
674577133,1st Sandwitch Bar #758805,2016-07-22,1,2
674577133,Renaissance Hotel #330283,2016-11-29,1,2
676637391,Shake Shack #332129,2016-03-07,1,2
679668451,Shake Shack #662166,2016-02-14,1,2
679884941,1st Sandwitch Bar #119707,2016-09-14,1,2
679884941,Boston Fries,2016-03-02,1,2
679884941,Dinosaur Sandwitch Bar #08794,2016-10-01,1,2
679884941,Dinosaur Sandwitch Bar #160554,2016-04-27,1,3
679955388,In-N-Out #322608,2016-12-09,1,2
681791627,Hardee's #916312,2016-10-22,1,2
681796503,Krispy Kreme #51392,2016-10-22,1,2
682319827,AMC #145832,2016-03-05,1,2
682319827,AMC #145832,2016-09-26,1,2
682319827,AMC #552863,2016-04-16,1,2
682319827,AMC #606218,2016-01-15,1,2
682319827,AMC #606218,2016-09-29,1,2
682319827,AMC #692956,2016-11-04,1,2
682319827,AMC #706324,2016-02-19,1,2
682319827,EZ Putt Putt #40513,2016-04-30,1,2
682319827,EZ Putt Putt #503815,2016-11-05,1,2
682319827,EZ Putt Putt #755869,2016-07-23,1,2
682319827,Regal Cinemas #05791,2016-11-21,1,2
682319827,Regal Cinemas #729464,2016-08-22,1,2
682319827,Regal Cinemas #729464,2016-09-21,1,2
683238390,1st Sandwitch Bar #772439,2016-10-03,1,2
683238390,34th BBQ #538716,2016-03-20,1,2
683982357,EZ Putt Putt #551896,2016-06-28,1,2
683982357,EZ Putt Putt #69446,2016-10-09,1,2
684377682,Dinosaur Drive in,2016-05-05,1,2
684377682,In-N-Out #683809,2016-08-12,1,2
684377682,KFC #22094,2016-10-09,1,2
684377682,Subway #843568,2016-08-05,1,2
685551544,Hyatt House #862691,2016-07-07,1,2
685551544,Rodeway Inn #341420,2016-05-20,1,2
685866922,34th BBQ #412895,2016-10-05,1,2
685866922,Annies Fries,2016-12-19,1,2
685866922,Downtown BBQ,2016-09-24,1,2
685866922,Franks Pub #755509,2016-09-28,1,2
685866922,LES Pizza,2016-10-03,1,2
685866922,South BBQ,2016-05-15,1,2
685866922,South Steakhouse #378389,2016-05-05,1,2
686258334,Franks Pub #960098,2016-01-24,1,2
686350092,Regal Cinemas #729464,2016-11-10,1,2
687511674,Wendys #686604,2016-01-24,1,2
687652289,Wendys #321988,2016-09-22,1,2
688196389,Popeyes #342533,2016-06-30,1,2
688196389,Wayfair.com,2016-10-12,1,2
689005112,Auntie Anne's #649246,2016-07-29,1,2
689326138,Auntie Anne's #173054,2016-11-15,1,3
689326138,Burger King #615369,2016-12-17,1,2
689326138,Cinnabon #804956,2016-02-04,1,3
689326138,Convenient Auto Services,2016-01-08,1,2
689326138,Convenient Tire,2016-09-22,1,2
689326138,Domino's Pizza #61297,2016-08-09,1,2
689326138,Domino's Pizza #660134,2016-02-27,1,2
689326138,Eazy Tire,2016-04-03,1,2
689326138,Eazy Tire,2016-12-01,1,2
689326138,Fast Tire,2016-06-28,1,2
689326138,In-N-Out #710537,2016-06-06,1,2
689326138,Krispy Kreme #274100,2016-04-12,1,2
689326138,Popeyes #607406,2016-03-01,1,2
689326138,Popeyes #929555,2016-11-03,1,2
689326138,Ricks Repair,2016-04-06,1,3
689326138,Shell Auto Body,2016-06-15,1,2
689326138,Subway #19692,2016-12-21,1,2
689326138,Wendys #245319,2016-11-17,1,2
690307166,AMC #191138,2016-05-08,1,2
690307166,EZ Putt Putt #982199,2016-08-20,1,2
690730778,Auntie Anne's #676813,2016-06-05,1,2
690803017,Washington Times,2016-06-20,1,2
691399359,Bobs Furniture,2016-09-01,1,2
693329001,34th Pub,2016-08-27,1,2
693502825,EZ Putt Putt #755869,2016-04-29,1,2
693502825,Fast Tire,2016-02-29,1,3
693502825,Rodeway Inn #739261,2016-04-08,1,2
693502825,Shell Tire,2016-01-07,1,2
695219178,Popeyes #295098,2016-11-26,1,2
695670477,Rove Concepts,2016-07-13,1,2
695973138,Hardee's #644297,2016-05-25,1,2
696060213,Universe Massage #524036,2016-10-25,1,2
696060213,Universe Massage #596422,2016-07-24,1,2
696511610,Five Guys #605156,2016-08-05,1,2
696511610,Uptown BBQ,2016-03-09,1,2
696546789,EZ Putt Putt #69446,2016-03-13,1,2
696546789,Tim Hortons #947751,2016-09-03,1,2
696665453,AMC #692956,2016-12-21,1,2
697267038,Washington Post,2016-12-16,1,2
698607813,34th BBQ #493821,2016-09-17,1,2
699239145,AMC #128743,2016-01-04,1,2
699239145,EZ Putt Putt #503815,2016-06-29,1,2
699537899,Hyatt House #874597,2016-05-07,1,2
699724379,1st Restaurant,2016-03-18,1,2
699724379,1st Sandwitch Bar #758805,2016-08-05,1,2
699923745,53rd Massage,2016-06-15,1,2
699923745,86th Massage,2016-03-06,1,2
699923745,Universe Massage #524036,2016-03-25,1,2
699923745,Universe Massage #534124,2016-10-31,1,2
700096740,Merchants Auto Services,2016-03-26,1,2
700422704,South Steakhouse #481929,2016-07-17,1,2
700725639,Northtown Massage,2016-06-09,1,2
700725639,Universe Massage #350895,2016-12-05,1,2
700725639,West End Beauty #220471,2016-10-11,1,3
700725639,West End Beauty #72256,2016-10-12,1,2
702720212,AMC #692956,2016-04-27,1,2
705839945,Downtown Sandwitch Bar,2016-05-05,1,2
705915329,Cinnabon #598579,2016-12-17,1,2
706706845,Shell Tire,2016-01-20,1,2
708054411,Wayfair.com,2016-01-01,1,2
708054411,pottery-barn.com,2016-10-25,1,2
709484036,Annies Fries,2016-12-29,1,2
709484036,Best Bistro #44077,2016-07-25,1,2
709484036,Dinosaur Sandwitch Bar #160554,2016-10-14,1,2
709484036,Hilton Hotels #680956,2016-10-13,1,2
709484036,Hilton Hotels #992076,2016-11-05,1,2
709484036,Hyatt House #441290,2016-07-07,1,2
709484036,Popeyes #295098,2016-07-30,1,2
710219416,1st Deli,2016-05-26,1,2
710219416,In-N-Out #791113,2016-06-10,1,3
710219416,Quizno's #906442,2016-06-25,1,2
710219416,Subway #843568,2016-02-28,1,2
710219416,Tim Hortons #294554,2016-12-23,1,2
711896209,Dunkin' Donuts #522548,2016-08-16,1,2
711896209,Hilton Hotels #123236,2016-08-05,1,2
711896209,Hyatt House #621607,2016-04-30,1,2
711896209,Hyatt House #998451,2016-07-27,1,2
711896209,Krispy Kreme #122012,2016-05-25,1,2
711896209,Renaissance Hotel #173054,2016-03-15,1,2
711896209,Rodeway Inn #436394,2016-06-07,1,2
711896209,Subway #309527,2016-01-20,1,3
711896209,Walgreens #430231,2016-04-15,1,2
712676992,Dunkin' Donuts #20935,2016-11-02,1,2
714938696,Hardee's #229101,2016-09-29,1,2
715047034,Hilton Hotels #645226,2016-11-02,1,2
715152804,Best Bistro #262998,2016-06-27,1,2
715152804,Boston Cafe #592935,2016-04-09,1,2
717693272,Arbys #815532,2016-08-09,1,2
717693272,Dairy Queen #339690,2016-01-08,1,2
717959986,34th BBQ #538716,2016-07-26,1,2
718297454,Best Deli #109276,2016-08-24,1,2
719395948,Five Guys #723654,2016-11-24,1,2
719504293,Boston Bistro,2016-12-01,1,2
721928928,LES Pizza,2016-12-14,1,2
722404979,AMC #128743,2016-10-10,1,2
722404979,AMC #552863,2016-03-02,1,2
722404979,EZ Putt Putt #69446,2016-10-27,1,3
722406547,1st Sandwitch Bar #801388,2016-11-25,1,2
722406547,34th BBQ #436606,2016-10-27,1,2
722406547,34th BBQ #538716,2016-07-17,1,2
722406547,Franks Pub #632075,2016-09-18,1,2
722406547,In-N-Out #373935,2016-10-03,1,2
722406547,Universe Massage #126753,2016-03-08,1,2
722406547,Uptown Diner,2016-04-06,1,2
722406547,West End Beauty #234021,2016-03-23,1,2
723265031,Regal Cinemas #729464,2016-04-01,1,2
724518977,Hilton Hotels #660007,2016-10-08,1,2
724518977,Rodeway Inn #855095,2016-08-09,1,3
724858102,34th BBQ #207369,2016-07-19,1,2
725010481,AMC #145832,2016-04-05,1,2
725010481,EZ Putt Putt #804489,2016-04-18,1,2
725758651,Fast Auto Services,2016-04-01,1,2
725758651,Merchants Auto Body,2016-03-29,1,2
725758651,Ricks Repair,2016-02-16,1,2
725988430,Quizno's #906442,2016-11-04,1,2
726728113,1st Sandwitch Bar #801388,2016-03-02,1,3
726728113,South Drive in,2016-08-07,1,2
727210056,McDonalds #845804,2016-02-16,1,2
727249604,South Restaurant,2016-09-23,1,2
727645439,Franks Deli,2016-10-17,1,2
728873294,Regal Cinemas #05791,2016-10-23,1,3
730973257,KFC #20504,2016-07-11,1,2
731211438,Universe Massage #511290,2016-08-12,1,2
731211438,Universe Massage #777394,2016-05-22,1,2
731280058,Dinosaur Sandwitch Bar #08794,2016-06-28,1,2
731280058,Franks Restaurant,2016-09-02,1,2
731428616,Boston Cafe #592935,2016-11-11,1,2
731428616,Franks Deli,2016-06-19,1,2
731428616,South Drive in,2016-09-02,1,2
731591434,AMC #145832,2016-12-15,1,2
731591434,EZ Putt Putt #40513,2016-10-06,1,2
731747514,1st Restaurant,2016-04-10,1,2
732142514,EZ Putt Putt #804489,2016-05-01,1,2
732142514,Shake Shack #623399,2016-04-03,1,2
733704849,Dinosaur Drive in,2016-08-22,1,2
733704849,Franks Cafe,2016-02-04,1,3
734829250,Wendys #719602,2016-02-20,1,2
735497372,AMC #145832,2016-09-15,1,2
735497372,AMC #552863,2016-05-17,1,2
736070122,McDonalds #892016,2016-06-19,1,2
736070122,Shake Shack #552064,2016-01-16,1,2
736573455,1st Pub,2016-08-23,1,2
736573455,Delta Airlines,2016-08-03,1,3
736573455,Domino's Pizza #975583,2016-05-15,1,2
736573455,Franks Pub #680641,2016-08-03,1,2
736573455,South Drive in,2016-03-06,1,2
736573455,Uptown BBQ,2016-10-08,1,2
737181728,1st Pub,2016-05-30,1,2
737181728,Best Bistro #262998,2016-05-30,1,2
738048130,Hardee's #309422,2016-11-05,1,2
738377531,Next Day eCards,2016-06-11,1,2
740084515,Best Bistro #262998,2016-08-04,1,3
740084515,Raymour Flanigan,2016-08-05,1,2
740574175,Auntie Anne's #119237,2016-11-11,1,2
740574175,Auntie Anne's #551484,2016-09-04,1,2
740574175,Auntie Anne's #851574,2016-11-07,1,2
740574175,Burger King #139970,2016-09-26,1,2
740574175,Burger King #615369,2016-04-02,1,2
740574175,In-N-Out #131211,2016-01-07,1,2
740574175,KFC #183256,2016-04-15,1,2
740574175,KFC #246109,2016-04-23,1,2
740574175,KFC #342528,2016-09-29,1,2
740574175,McDonalds #815193,2016-10-28,1,2
740574175,Popeyes #929555,2016-12-29,1,2
740574175,Quizno's #928435,2016-12-03,1,2
740574175,Tim Hortons #989270,2016-12-10,1,2
741054578,Burger King #651216,2016-04-09,1,2
741054578,Domino's Pizza #78750,2016-11-17,1,2
741550410,Hilton Hotels #627767,2016-07-05,1,3
741600452,EZ Putt Putt #982199,2016-11-02,1,2
743350055,Rodeway Inn #86441,2016-12-25,1,2
744020582,1st Sandwitch Bar #941288,2016-03-25,1,2
745217385,AMC #552863,2016-05-14,1,2
745217385,Domino's Pizza #448521,2016-01-28,1,2
745217385,EZ Putt Putt #69446,2016-06-19,1,2
745217385,EZ Putt Putt #804489,2016-07-19,1,2
745217385,Krispy Kreme #685312,2016-05-30,1,2
745217385,Subway #321070,2016-08-02,1,2
746489448,Dinosaur Restaurant,2016-01-16,1,2
746489448,Ray's Fries #24425,2016-04-25,1,2
746489448,South Sandwitch Bar,2016-07-15,1,3
747091043,Domino's Pizza #153908,2016-10-18,1,2
747568560,34th BBQ #538716,2016-05-13,1,3
747568560,Best Deli #329705,2016-08-13,1,2
747568560,Franks Pub #53336,2016-03-16,1,2
747568560,LES Pizza,2016-10-09,1,2
748397099,34th BBQ #192302,2016-10-20,1,2
748397099,AMC #706324,2016-04-26,1,2
748397099,AMC #74121,2016-06-21,1,2
748397099,AMC #79863,2016-11-16,1,2
748397099,Arbys #679319,2016-06-06,1,2
748397099,Boston Fries,2016-08-26,1,2
748397099,Burger King #38116,2016-10-27,1,2
748397099,EZ Putt Putt #240241,2016-04-03,1,2
748397099,EZ Putt Putt #503815,2016-06-08,1,2
748397099,EZ Putt Putt #503815,2016-12-15,1,2
748397099,EZ Putt Putt #551896,2016-05-12,1,2
748397099,EZ Putt Putt #69446,2016-05-28,1,2
748397099,EZ Putt Putt #755869,2016-04-27,1,2
748397099,LES Pizza,2016-12-16,1,2
748397099,Regal Cinemas #729464,2016-04-16,1,2
748397099,Subway #334533,2016-05-18,1,2
748397099,Wendys #101984,2016-06-04,1,2
748732061,Dinosaur Restaurant,2016-09-15,1,2
749424433,Arbys #356971,2016-09-18,1,3
749424433,Dunkin' Donuts #652359,2016-02-05,1,2
749424433,Hardee's #941439,2016-11-21,1,2
749424433,In-N-Out #969690,2016-08-31,1,2
749424433,McDonalds #339265,2016-08-25,1,2
749424433,Popeyes #635687,2016-10-23,1,3
749424433,Quizno's #311602,2016-04-16,1,2
749424433,Subway #710592,2016-05-18,1,2
750034272,Best Deli #100511,2016-10-18,1,3
751163173,AMC #606218,2016-12-18,1,2
751163173,AMC #692956,2016-08-08,1,2
